"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Reach,Likes,Shares,Follows,Comments,Saves,Views
18030796796603144,17841407868310918,kan_news,"כאן חדשות","מזעזע: שוטרים עצרו הלום קרב כי עלה עם כלב נחייה לאוטובוס בבני ברק. המשטרה הודיעה כי תקיים תחקיר מיידי של האירוע וכי השוטרים המעורבים הושעו מפעילות מבצעית.

@anna.pines",78,"12/18/2024 12:26",https://www.instagram.com/reel/DDu6kTXMOap/,"IG reel",,Lifetime,43706,817,72,19,187,30,66934
17907222519070878,17841407868310918,kan_news,"כאן חדשות","שתי הסיבות שבגללן בן גביר הכריח את נתניהו להגיע להצבעה מבית החולים 
@shemeshmicha",81,"12/31/2024 10:39",https://www.instagram.com/reel/DEQLmvXITOa/,"IG reel",,Lifetime,23095,814,30,9,62,18,38416
18012743168491017,17841407868310918,kan_news,"כאן חדשות","איך הגיע RPG לרשות הפלסטינית? האמל""ח שהשאיר את ישראל בהלם
@carmeldangor",99,"12/31/2024 07:15",https://www.instagram.com/reel/DEP1PBayYiH/,"IG reel",,Lifetime,39392,1879,144,2,67,87,68216
18034623242595304,17841403904946515,kan_israel,"כאן | תאגיד השידור הישראלי","מה חשבתם, שלא נעשה סיכום שנה משלנו? 
אז מה היה לנו ב-2024 בכאן, תאגיד השידור הישראלי. מתחילים >>> 
• התכנית האהובה שנכנסה לכל בית בישראל, “קופה ראשית”, עשתה את זה שוב: “קופת ברזל” - פרק ספיישל שבו עובדי הסופר הכי מפורסם במדינה מנסים להתמודד עם השגרה המאתגרת על רקע המלחמה הוא הסרטון הכי נצפה ביוטיוב לשנת 2024 עם מעל ל-3.2 מיליון צפיות בפלטפורמה! 
• לציון שנה לטבח 7 באוקטובר, יצאנו עם מספר פרויקטים תיעודיים, בהם סדרת הדגל שלנו “היום שלא נגמר” - מסמך תיעודי היסטורי על היום ששינה את פני ישראל, עם מעל ל-100 מרואיינים ומרואיינות - הסדרה זכתה למיליוני צפיות בדיגיטל ובטלוויזיה 
• רחל מאופקים - סרט בלעדי שמביא את סיפורה הבלתי נתפס של רחל אדרי מאופקים, שהוחזקה בת ערובה יחד עם בעלה, דוד, ב-7 באוקטובר בעיר. הסרט כלל סצינות שחזור ותיעודיים בלעדיים ממצלמות השוטרים, ושבר שיא רייטינג של 8.1 לסרט דוקו בכאן 
• זריחה שחורה - הטבח במסיבת הנובה מנקודת מבטם של הניצולים - הסרט זכה בפרס האקדמיה לטלוויזיה של גרמניה לסרט התיעודי הטוב ביותר, ושודר בעשרות מדינות ברחבי העולם בהן איטליה, צרפת וספרד ובין היתר גם בקונגרס האמריקני 
• “זמן אמת” - תכנית התחקירים שלנו פרסמה גם השנה תחקירים שעוררו סערה ושינו את סדר היום החדשותי בישראל - בין היתר: היכן היה חיל האוויר ב-7 באוקטובר, הקלטות “מיגונית המוות” ברעים, סיפורו של “המרגל” מפיקוד דרום ומבצע ההתיישבות בעזה.

המשך בתגובה הראשונה —>",0,"12/31/2024 04:39",https://www.instagram.com/p/DEPjgiyuwfV/,"IG carousel",,Lifetime,44239,1715,12,0,21,0,115975
18092351539518008,17841407868310918,kan_news,"כאן חדשות","*אזהרת טריגר - אונס*
הלילה שהותיר צלקת אצל נ’ וטאיסיה: “אי אפשר היה שלא לשמוע, צעקות של ׳לא׳, ׳די׳, ׳מספיק׳”

@omriassenheim @ronikuban",73,"12/31/2024 03:54",https://www.instagram.com/reel/DEPeRnMoneu/,"IG reel",,Lifetime,65556,3064,260,4,500,146,126989
18265377886267313,17841407868310918,kan_news,"כאן חדשות","חברת ""שרית הפקות"" הודיעה היום רשמית על ביטול השתתפותו של הזמר אייל גולן בפסטיבל הנשים באילת. החברה מסרה כי היא ""מאחלת לכל הנשים באשר הן, נחישות, אומץ, עמידה על זכויותיהן, וחוסן נפשי. פסטיבל נשים ימשיך להעצים נשים ולחזקן בכל דרך""

השחקנית מיכל צפיר ביטלה את השתתפותה בפסטיבל קודם לכן, וסיפרה בשיחה עם כאן חדשות כי ""החלטתי לבטל בעקבות הריאיון אצלכם, עם טאיסיה. זה מה שהרגיש לי. יותר מכל אקט מחאה או מאבק, הרגיש לי האקט הנכון כתמיכה בטאיסיה, שתלך בראש יותר מורם, יותר זקופה ופשוט להזכיר לה שיש גם אנשים טובים""

צילום: משה שי, פלאש 90
@dorit_mizrahi_",0,"12/31/2024 01:35",https://www.instagram.com/p/DEPOb8wsNgw/,"IG image",,Lifetime,64731,2427,67,2,174,16,79848
18086262415550985,17841407868310918,kan_news,"כאן חדשות","האזעקות במרכז ובשפלה: חיל האוויר יירט טיל בליסטי ששוגר מתימן - לפני שחצה לשטח הארץ. ההתרעות הופעלו מחשש לפגיעות משברי היירוט
@itayblumental",13,"12/30/2024 13:24",https://www.instagram.com/reel/DEN6yxzCzxQ/,"IG reel",,Lifetime,28186,588,37,4,30,17,46574
18056622766969345,17841407868310918,kan_news,"כאן חדשות","היועצת המשפטית לממשלה גלי בהרב-מיארה פרסמה התנגדות למינויו של עורך הדין רואי כחלון לתפקיד ממלא מקום נציב שירות המדינה. על פי בהרב-מיארה ישנה “מניעה משפטית” לאישור המינוי מכיוון שכחלון “הטעה בקורות החיים שלו” וטען לניסיון ניהולי שאין לו. כך פורסם לראשונה בכאן חדשות.

כחלון, מועמדו של ראש הממשלה בנימין נתניהו לתפקיד, ציין בקורות החיים שלו ש”ניהל בעקיפין 50 עובדים”. אולם, בחדשות הערב בכאן 11 פורסם לפני כשבוע כי בתפקידו האחרון בפרקליטות שימש כחלון ראש צוות, תפקיד שבו הייתה לו אחריות ישירה על 10-5 עובדים בלבד.
@shemeshmicha",0,"12/30/2024 11:39",https://www.instagram.com/p/DENuxcCI8WU/,"IG carousel",,Lifetime,38242,1045,22,0,324,43,66231
18053675921000463,17841407868310918,kan_news,"כאן חדשות","גורם פלסטיני המעורה במשא ומתן שפך אור בשיחה עם כאן חדשות על סלע המחלוקת שמעכב את ההתקדמות במגעים לעסקת חטופים. לפי הגורם, בחמאס מסרבים לשחרר 12 ישראלים ורוצים במקום זאת להשיב לישראל 12 גופות.

נכון לעכשיו, במסגרת ההסכם העבירה ישראל לארגון הטרור רשימה של 34 חטופים. חמאס הסכים על 22 מהשמות, אך ביקש להחליף את ה-12 הנותרים בגופות חטופים. המקור מסר כי ראש הממשלה בנימין נתניהו סירב להוספת גופות חטופים כחלק מהרשימה.

בתוך כך, מצרים וקטר מנסות להפעיל לחץ על ישראל ועל חמאס לקיים מגעים נוספים לעסקה לשחרור חטופים בניסיון לפתור את המחלוקות בין הצדדים. בסביבתו של ראש הממשלה בנימין נתניהו אמרו: ""גם אם תהיה עסקה, ישראל תחזור ללחימה כדי להשלים את מטרות המלחמה"". זאת, בניגוד לדרישת חמאס שהוא מוסיף לדבוק בה, שלפיה העסקה תצא לפועל רק בתנאי שהמלחמה תופסק באופן מוחלט.

@eliorlevy 
צילום: מרים אלסטר, פלאש 90",0,"12/30/2024 11:38",https://www.instagram.com/p/DENuu41R1cP/,"IG image",,Lifetime,54231,1310,76,0,100,53,76683
17961437162842232,17841418830539247,shapirayaara,"Yaara Shapira","נתניהו הבטיח היום: ""חוק הגיוס בהכנה, נביא אותו"". אבל אף אחד לא האמין",43,"12/30/2024 10:36",https://www.instagram.com/reel/DENnZWJtPy0/,"IG reel",,Lifetime,18531,299,5,6,60,0,28097
18064110766830160,17841407868310918,kan_news,"כאן חדשות","נעמד על גג המכונית - וטיפס על הניידת: חילוץ הדרמטי של תושב נתניה לאחר שרכבו נתקע בשל ההצפות בעיר
@hadasgrinberg 
 
צילום: דוברות המשטרה",35,"12/30/2024 10:23",https://www.instagram.com/reel/DENmHrRKLKO/,"IG reel",,Lifetime,38173,875,244,3,25,35,63129
18046964777277879,17841407868310918,kan_news,"כאן חדשות","מה קורה במסיבות של אייל גולן? העדות המצמררת של טאיסיה זמולוצקי, המתלוננת הראשית נגדו בפרשת ""משחקי חברה"" | מתוך התוכנית ""יהיה טוב"" בכאן 11
@ronikuban @omriassenheim",68,"12/30/2024 09:30",https://www.instagram.com/reel/DENgCqNJKyZ/,"IG reel",,Lifetime,54133,1817,279,5,377,72,101986
18321830611088042,17841407868310918,kan_news,"כאן חדשות","סמל אוריאל פרץ, בן 23 מביתר עילית, לוחם בגדוד נצח יהודה (97), חטיבת כפיר, נפל בקרב בצפון רצועת עזה.
יהי זכרו ברוך🥀

@itayblumental",0,"12/30/2024 08:00",https://www.instagram.com/p/DENVy_SRpbK/,"IG image",,Lifetime,37828,1662,52,0,178,12,48171
17882380806196836,17841407868310918,kan_news,"כאן חדשות","הזמר אייל גולן הגיב לתחקיר התוכנית ""יהיה טוב"" ששודרה אתמול בכאן 11, שם התראיינה בפנים גלויות המתלוננת הראשית נגדו בפרשת ""משחקי חברה"", טאיסיה זמולוצקי. 

""בראש ובראשונה, וכמו בעבר, אני שוב מתנצל עמוקות בפני אלו שנפגעו ממעשיהם של מי שהיו מקורבים אליי בזמן האירועים, השתמשו בשמי וניצלו זאת להתנהגות שאין לה מקום ואני מוקיע אותה מכל וכל"", כתב הזמר בפוסט שפירסם באינסטגרם, ""כל המעשים האלו נעשו ללא ידעתי ומאחורי גבי, וכך גם אפשר להבין מהכתבה ששודרה אתמול. על אלו סליחה מעומק לבי. הוצאתי מחיי את כל אותם האנשים, כולל אבא שלי, שניתקתי איתו קשר, והחלפתי בתעודת הזהות את שם משפחתי בגלל מעשיו"".

""לפני הכל גם אני אבא לילדים שהם הדבר הכי יקר וחשוב לי, ילדים שכבר שנים נחשפים לאמירות קשות מאוד עליי ברשתות דברים שמעולם לא נחשדתי בהם. הכל נחקר, הכל נבדק ואפילו באופן תקדימי - פעמיים. המסקנות של הגורמים המוסמכים היו חד משמעיות והתגובה של עורך דיני טל גבאי מחדדת את כל העובדות"", המשיך גולן, ""שני הסיפורים היחידים ששמי מוזכר בהם שקרו בהפרש של שנה משוללים כל יסוד ונבדקו במסרקות ברזל על ידי הגורמים המקצועיים לכך - משטרת ישראל ומערכת המשפט. וכך גם הן העידו בשנים הראשונות עד לתביעה הכספית, כבר עשר שנים שהסיפורים השתנו אינספור פעמים לשלל גרסאות סותרות בעקבות התביעה הכספית שהוגשה וכדי להפעיל עליי לחץ ציבורי"".

ממשטרת ישראל נמסר באשר לריאיון: ""מדובר בחקירה מקצועית ויסודית שהתנהלה באופן סמוי בשנת 2013, שבמהלכה ביצעה המשטרה מגוון רחב של פעולות חקירה לרבות מעצרים, גביית עדויות ועימותים בין המתלוננות לבין החשודים. בניגוד לנטען, נדגיש כי החקירה התנהלה ברגישות ונשמרו כל זכויותיהם של המתלוננות, כאשר בתום החקירה שלוותה על ידי פרקליט מלווה, הועבר התיק לעיון והחלטת הפרקליטות שהגישה כתב אישום חמור נגד אחד המעורבים"".

@maya_rachlin 
צילום: משה שי, פלאש 90",0,"12/30/2024 07:22",https://www.instagram.com/p/DENRbrvRhXl/,"IG image",,Lifetime,61587,990,58,2,241,26,83830
17855983008285816,17841407868310918,kan_news,"כאן חדשות","הלילה החריג בג'באליה: המחבלים יצאו מהמחבוא בעקבות הגשם, לוחמי צה""ל ארבו להם - והשמידו פלוגת חמאס תוך 3 שעות⬇

עוד משעות הערב, צה""ל נערך בג'באליה לניסיונות של מחבלים לצאת למתקפות ולברוח מהאזור, בעקבות הגשם הכבד ושדה הראייה המוגבל. תוך שימוש במידע מודיעיני, לוחמי גבעתי ושריון ארבו למחבלים שניסו לאגף את כוחות צה""ל, לבצע התקפה, ולברוח בחסות הגשם.

לוחמי גדוד שקד כיתרו מחנה ג'באליה. תוך כדי ירי יזום שככל הנראה הפחיד את המחבלים, סגן מפקד הגדוד זיהה יותר מ-20 מחבלים שנסו לברוח. ברגע אחד פתחו הלוחמים באש וחיסלו את המחבלים. שניסו לאגף את כוחות צה""ל, לבצע התקפה, ולברוח בחסות הגשם.

לא הרחק משם, לוחמי גדוד 52 מחטיבה 401 זיהו חוליה של מחבלים עם רובי קלצ'ניקוב ואפודים כשהם נכנסים לתוך מבנה. המפקדים בכוח קיבלו החלטה לתקוף את המבנה באמצעות מטוס קרב. בזמן שהמתינו לנפילת הפצצה מהאוויר, באופן מקרי, למבנה נכנסו עוד שתי חוליות מחבלים. שתי דקות לאחר מכן הפצצה נפלה על הבית וכל המחבלים שהיו בפנים חוסלו. לוחמים שנכנסו לסרוק את הבית, ספרו 24 מחבלים שחוסלו בתקיפה.

באזור אחר במחנה זיהו לוחמי גבעתי חוליית מחבלים כשהיא מנסה להניח מטען חבלה על ציר הנסיעה. גם החולייה הזו חוסלה באמצעות ירי של צלפים. לא הרחק משם, לוחמי היחידה הרב ממדית שהיו במארב, חיסלו שישה מחבלים שזוהו בסמוך אליהם. מחבל נוסף נעצר בחיים, והועבר לחקירה של כוחות הביטחון תוך שהוא סיפק מידע על חבריו שזה עתה נהרגו.

בתוך שלוש שעות, פלוגת חמאס שלמה הושמדה, בחסות הגשם ותנאי מזג האוויר, והערכות למודת ניסיון של אוגדה 162 שנמצאת בלחימה בעזה כבר יותר משנה ללא הפסקה.

@itayblumental 
צילום: דובר צה""ל",0,"12/30/2024 07:00",https://www.instagram.com/p/DENO5mdRP11/,"IG image",,Lifetime,81012,6777,220,2,206,148,113522
18082251607583807,17841407868310918,kan_news,"כאן חדשות","אריאל ביבס ובת דודתו תואם גדלו ביחד מהרגע הראשון, עד שהגיע 7 באוקטובר: ""היא אומרת לי: 'לא מצאו אותם כל כך הרבה זמן, הם בטח מתים'"". הכתבה המלאה - הערב במהדורת כאן חדשות

@nofarji",56,"12/30/2024 06:19",https://www.instagram.com/reel/DENKGv8oiKd/,"IG reel",,Lifetime,117550,8134,291,12,179,216,177299
18473148385055799,17841407868310918,kan_news,"כאן חדשות","ישראלי נוסף יואשם בביצוע עבירות ביטחוניות בתמורה לכסף: אלכסנדר גרנובסקי, תושב פתח תקווה בן 29, נעצר על ידי שב""כ והמשטרה בחשד שמחודש נובמבר, ביצע משימות בשליחת גורמים איראניים, כשהוא מבין שהן עלולת לפגוע בביטחון המדינה. בין המשימות שביצע גרנובסקי: הצתת שמונה רכבים, ריסוס כתובות הגרפיטי ""ילדי רוחאללה"" (המנהיג העליון של איראן לשעבר), צילם מתקן תשתית של ישראל במרכז הארץ, צילום הכניסה לשכונת מגוריו של חבר הכנסת ושר הביטחון לשעבר בני גנץ ושליחת הצילום למפעיליו, העברת מידע ישראלי אחר לטובת בחינת גיוסו לפעילות על ידי גורמי הטרור, רכישת מדים צבאיים במטרה כדי להכין סרטון שבו הוא ישרוף אותם ועוד.

מהחקירה עלה כי מפעליו בחנו מולו אפשרות להשיג רובה ורימונים כדי לירות לעבר בתים. הם אף ביקשו ממנו לאסוף ולהעביר מידע על כתובות מגורים של שרים בממשלה, להצית ניידת משטרה, אוטובוס ומשאית - משימות שגרנובסקי סירב לבצע.

@itay.blumental",0,"12/30/2024 05:37",https://www.instagram.com/p/DENFaizR5GG/,"IG image",,Lifetime,39187,956,111,0,58,24,53674
18030034034237568,17841407868310918,kan_news,"כאן חדשות","אדם תועד כשהוא משחית פרסומת עם תמונה של רותם סלע על אוטובוס בירושלים. תנועת התעוררות וסגן ראש העיר הגישו תלונה למשטרה

@vered.pelman
צילום: מתוך טיקטוק, laniahpierjr",28,"12/30/2024 03:55",https://www.instagram.com/reel/DEM5tbHJB_-/,"IG reel",,Lifetime,61112,1218,232,3,473,87,109266
18023425676329562,17841407868310918,kan_news,"כאן חדשות","ח""כ פינדרוס מיהדות התורה על שירותם הצבאי של בני הציונות הדתית: ""לא יכול להסתכל להם בעיניים, אבל רואה את המחיר שהם משלמים ביציאה מהדת - ולכן אני לא שם""

@dikla_aharon @akivaweis",37,"12/30/2024 03:21",https://www.instagram.com/reel/DEM1wpUsU1v/,"IG reel",,Lifetime,20188,447,49,0,191,28,32834
18257424589282475,17841407868310918,kan_news,"כאן חדשות","מבצע הקומנדו הנועז: הפשיטה הלילית הישראלית בסוריה - והשמדת מפעל הטילים האיראני
@itayblumental",370,"12/30/2024 01:45",https://www.instagram.com/reel/DEMptenon3f/,"IG reel",,Lifetime,50600,3305,858,8,139,340,88009
18078002848549033,17841464234747957,kan_reshetb,"כאן רשת ב","“עסקה, לא עסקה, רכבת ההרים הזו הורגת אותי. אני מנסה להיות חזק כי כשהיא תחזור היא לא יכולה לראות אותי שבר כלי”: שלומי, אביה של אגם ברגר, התצפיתנית החטופה בעזה על התחושות סביב המו”מ המתגבש לעסקת חטופים",0,"12/30/2024 01:12",https://www.instagram.com/p/DEMnGbIIqXE/,"IG carousel",,Lifetime,59740,3747,97,4,42,0,106075
18111710161440334,17841407868310918,kan_news,"כאן חדשות","דר רחוב בן כ-40 אותר בחדרה ללא סימני חיים ועם חשד להיפותרמיה. החובש שטיפל בו, סיפר: ""הגבר שכב ברחוב כשהוא מחוסר הכרה וקר מאוד למגע. כשהגענו הוא היה ללא דופק וללא נשימה, עם סימני היפותרמיה. ביצענו בדיקות רפואיות אבל נאלצנו לקבוע את מותו במקום"".

 במגן דוד אדום קוראים לציבור - במיוחד בימי החורף - לבדוק באופן יום יומי את בני המשפחה, השכנים, החולים והקשישים ושמתגוררים לבדם ולשאול לשלומם. 

צילום: אילוסטרציה -  Oren Nahshon / FLASH90",0,"12/30/2024 00:45",https://www.instagram.com/p/DEMj7JqJGUP/,"IG image",,Lifetime,94907,3197,284,5,72,74,124276
17859218784265712,17841407868310918,kan_news,"כאן חדשות","אחרי ששלג ירד במשך כל הלילה, כ-40 ס""מ שלג נמדדו הבוקר במפלס העליון בהר החרמון. בשל המצב הביטחוני האזור מוגדר שטח צבאי סגור - ואף מבקר או גולש סקי לא הגיע להר המושלג ⛄

@rubih
צילום: אתר החרמון",0,"12/30/2024 00:10",https://www.instagram.com/p/DEMf9o3snFq/,"IG image",,Lifetime,34953,2017,178,0,11,30,44999
18254109223275716,17841407868310918,kan_news,"כאן חדשות","השחקנית הישראלית גל גדות חשפה בפוסט בחשבון האינסטגרם שלה כי עברה בחודש פברואר האחרון ניתוח חירום בעקבות קריש דם שאובחן במוחה. הניתוח התרחש כשהייתה בחודש השמיני להיריון עם בתה הרביעית אורי. ""אני בריאה לחלוטין ומודה על החיים שקיבלתי חזרה"", כתבה בפוסט ששיתפה עם 108 מיליון העוקבים שלה.

""השנה הזו הייתה שנה של אתגרים גדולים והרהורים רבים, והתלבטתי איך או אפילו האם לחלוק בסיפור האישי שלי"", כתבה גדות. ""בסוף החלטתי לתת ללב שלי להוביל אותי. אולי זו הדרך שלי לעבד את הכול, להסיט את המבט מהמציאות השברירית שמאחורי הרגעים שאנחנו משתפים ברשתות החברתיות. יותר מכל, אני מקווה שבעזרת השיתוף הזה אוכל להעלות את המודעות ולתמוך באחרים שעלולים להתמודד עם משהו דומה"".

""בחודש פברואר, במהלך החודש השמיני להריוני, אובחנתי עם קריש דם גדול במוח"", היא שיתפה. ""במשך שבועות סבלתי מכאבי ראש מייסרים שריתקו אותי למיטה, עד שלבסוף עברתי בדיקת MRI שחשפה את האמת המפחידה. ברגע אחד משפחתי ואני גילינו עד כמה החיים יכולים להיות שבריריים. זו הייתה תזכורת לכמה מהר הכול יכול להשתנות, ובאמצע שנה קשה, כל מה שרציתי היה להחזיק מעמד ולחיות"".

""הובהלנו אל בית החולים ותוך שעות עברתי ניתוח חירום"", היא המשיכה. ""הבת שלי, אורי, נולדה באותו רגע של חוסר ודאות ופחד. השם שלה, שפירושו 'האור שלי', לא נבחר במקרה. לפני הניתוח אמרתי לירון שכשהבת שלנו תגיע היא תהיה האור שמחכה לי בקצה המנהרה הזו. הודות לצוות יוצא דופן של רופאים בבית החולים 'סידרס סיני' ושבועות של טיפול מסור, עשיתי את זה והתחלתי את הדרך להחלמה. היום, אני בריאה לחלוטין ומודה על החיים שקיבלתי בחזרה"".

""המסע הזה לימד אותי כל כך הרבה"", כתבה גדות. ""ראשית, חיוני להקשיב לגוף שלנו ולסמוך על מה שהוא אומר לנו. כאב, אי נוחות או אפילו שינויים עדינים נושאים לעתים קרובות משמעות עמוקה יותר וההקשבה לגוף שלך יכולה להציל חיים. שנית, המודעות חשובה. לא היה לי מושג ששלוש מתוך 100 אלף נשים בהיריון בגילאי 30 פלוס מאובחנות עם CVT (מפתחות קריש דם במוח)"".

""גילוי מוקדם חשוב כל כך כי זה בר טיפול"", היא סיכמה את הפוסט. ""למרות שזה נדיר, זאת אפשרות והידיעה שהיא קיימת היא הצעד הראשון לטפל בה. הפוסט הזה לא נועד להפחיד אף אחד אלא לחזק. אם אפילו אדם אחד ירגיש צורך לפעול למען בריאותו בגלל הסיפור הזה, היה שווה לשתף אותו""

alon_fruchter",0,"12/29/2024 13:44",https://www.instagram.com/p/DELYYOnNQ63/,"IG image",,Lifetime,32839,880,4,1,15,15,43098
18042991895332682,17841407868310918,kan_news,"כאן חדשות","הנשיא ה-39 של ארצות הברית ג'ימי קרטר הלך לעולמו בגיל 100. קרטר שימש כנשיא כשנחתם הסכם השלום בין ישראל למצרים, והיה מיוזמי ועידת השלום שהתקיימה בקמפ דייוויד בהשתתפות ראש ממשלת ישראל דאז מנחם בגין ונשיא מצרים אנואר סאדאת. בשנת 2002 זכה קרטר בפרס נובל לשלום בגין ""עשרות שנים של מאמץ למען מציאת פתרונות לסכסוכים ברחבי העולם""

@nathanguttman @moavvardi 
צילום: AP",0,"12/29/2024 13:35",https://www.instagram.com/p/DELXRezNoiV/,"IG image",,Lifetime,29613,1071,10,0,40,10,39089
18043002386216064,17841407868310918,kan_news,"כאן חדשות","""אנחנו צריכים שישראל וחמאס יגיעו להסכם היום. מדובר בחיים ומוות"": משפחתו של החטוף עידן אלכסנדר ציינה את יום הולדתו ה-21 - יום ההולדת השני שלו בשבי 💔

אביו של עידן סיפר: ""היום, ב-29 בדצמבר, עידן חוגג את יום הולדתו, יום הולדתו השני בשבי. 
זו מחשבה בלתי נתפסת. היום הזה אמור היה להיות מלא בשמחה וחגיגה, אך במקום זאת אנחנו נתונים לכאב ודאגה. עברו 450 ימים מאז שנחטף, וכל יום בלעדיו מרגיש נצח"". 

""אנחנו צריכים את התמיכה המלאה של המנהיגים האמריקנים - משני צדי המפה הפוליטית. זה לא הזמן לפיצול. זה הזמן לאחדות. אנחנו צריכים את הנשיא ביידן, את הנשיא הנבחר טראמפ, ממוקדים לחלוטין בנושא הזה. אנחנו לא יכולים לעשות את זה לבד. אנחנו צריכים את ההובלה שלהם ואת המחויבות שלהם כדי שזה יקרה, ואנחנו צריכים את זה לפני שהזמן ייגמר"".

עידן עלה לארץ מניו ג'רזי והתגייס לצה""ל. לפני כחודש פרסם חמאס סרטון ובו אות חיים מעידן, ובו הוא ציין את מספר הימים שהוא נמצא בשבי ופנה כאזרח אמריקני לנשיא ארצות הברית הנבחר דונלד טראמפ

@yoavborowitz 
📷: דני טננבאום, בנג'מין קולונה, ניצן חכם, אלון קפלון, לירי אגמי, אמנון שמי",0,"12/29/2024 13:25",https://www.instagram.com/p/DELWMzxt-N6/,"IG carousel",,Lifetime,35543,3289,45,0,59,20,59377
18082975432502505,17841407868310918,kan_news,"כאן חדשות","המתלוננת המרכזית בפרשה שבה נחקרו אייל גולן ואביו נחשפת
@omriassenheim | @ronikuban",56,"12/29/2024 11:41",https://www.instagram.com/reel/DELKEHRIO6R/,"IG reel",,Lifetime,152253,5117,1169,67,1286,262,283013
18073138912632930,17841407868310918,kan_news,"כאן חדשות","הותר לפרסום: סמ""ר יובל שהם, בן 22 מירושלים, לוחם שריון בגדוד 9, עוצבת ׳עקבות הברזל׳ (401), נפל בקרב בצפון רצועת עזה.
יהי זכרו ברוך 🥀",0,"12/29/2024 08:36",https://www.instagram.com/p/DEK1Foxs2AI/,"IG image",,Lifetime,51330,2324,85,0,265,16,65002
18044928394973180,17841407868310918,kan_news,"כאן חדשות","המחבלים ניסו להימלט כשהם מתחזים לחולים: פרטים חדשים על פעולת צה""ל בבית החולים כמאל עדואן בצפון רצועת עזה 👇

הפעולה יצאה לדרך בלילה שבין חמישי לשישי האחרון, בשעה 03:00 לפנות בוקר, אז לוחמי חטיבה 401 של השריון כיתרו את בית החולים מכל צדדיו בתוך שעה. למרות הרצון של צה""ל לסגור על ביה""ח במהירות, התנועה נעשתה בזהירות תוך פתיחת צירים ותוך חיפוי אווירי של חיל האוויר. 200 מטרים מבית החולים, אותר מטען חבלה רב עוצמה, שנוטרל בידי לוחמי הנדסה.

לאחר שצה""ל הקיף את בית החולים, שתי חוליות מחבלים זוהו כמנסות לברוח וחוסלו בידי לוחמי צה""ל. בבוקר קראו הכוחות למנהל ביה״ח ונאמר לו שהמוסד הרפואי משמש לטרור, והוחלט לפנות את 350 החולים שבפנים. 940 פלסטינים נלקחו לבידוק בידי לוחמי 504 של אמ""ן ושב""כ. אזרחים שלא מעורבים בטרור נשלחו לעיר עזה - והיתר נלקחו לתחקור בידי חוקרי יחידה 504 של אמ""ן ושב""כ. 

בפעילות נעצרו 240 מחבלי חמאס, בעלי תפקידים בחטיבת צפון הרצועה בהנדסה וגם בהסברה של חמאס, מחבלים שלקחו חלק בטבח ב-7 באוקטובר, ומחבלי הג'יהאד האיסאלמי. חלק מאותם מחבלים התחזו לחולים ופצועים וניסו לצאת באמבולנסים. השיירה הראשונה שיצאה מבית החולים כללה 21 חולים, מתוכם הוצאו 13 מחבלים שחלק ניכר מהם לא היו חולים כלל.

לפחות 15 מתוך 240 המחבלים שנעצרו הם בוודאות מחבלים שהשתתפו בטבח 7 באוקטובר שביצעו את מעשי הטבח. בצה""ל אומרים: ""תפסנו אנשים רעים מאוד, שעשו דברים נוראיים. אנחנו שמחים ששמנו עליהם יד וראינו אותם בקטנותם. מדובר באנשים שעשו דברים מאד קשים״

@itsik_z @menashecarmela @itay.blumental
📷: דובר צה""ל",0,"12/29/2024 07:05",https://www.instagram.com/p/DEKqtukMWC_/,"IG carousel",,Lifetime,48705,3266,91,2,225,49,89460
